skill_id,skill_name,cast_time,aftercast,recharge,type,profession,attribute,energy_cost,sacrifice,adrenaline,combo,weapon_req,combo_req,target
2605,Candy Apple,0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
2606,Anton,0.0,0.0,0.0,29,7,51,0,0,0,0,0,0,0
2607,Erys Vasburg,0.0,0.0,0.0,29,5,51,0,0,0,0,0,0,0
2608,Olias,0.0,0.0,0.0,29,4,51,0,0,0,0,0,0,0
2609,Argo,0.0,0.0,0.0,29,6,51,0,0,0,0,0,0,0
2610,Mhenlo,0.0,0.0,0.0,29,3,51,0,0,0,0,0,0,0
2611,Lukas,0.0,0.0,0.0,29,1,51,0,0,0,0,0,0,0
2612,Aidan,0.0,0.0,0.0,29,2,51,0,0,0,0,0,0,0
2613,Kahmu,0.0,0.0,0.0,29,10,51,0,0,0,0,0,0,0
2614,Razah,0.0,0.0,0.0,29,8,51,0,0,0,0,0,0,0
2615,Morgahn,0.0,0.0,0.0,29,9,51,0,0,0,0,0,0,0
2616,Nika,0.0,0.0,0.0,29,7,51,0,0,0,0,0,0,0
2617,Seaguard Hala,0.0,0.0,0.0,29,5,51,0,0,0,0,0,0,0
2618,Livia,0.0,0.0,0.0,29,4,51,0,0,0,0,0,0,0
2619,Cynn,0.0,0.0,0.0,29,6,51,0,0,0,0,0,0,0
2620,Tahlkora,0.0,0.0,0.0,29,3,51,0,0,0,0,0,0,0
2621,Devona,0.0,0.0,0.0,29,1,51,0,0,0,0,0,0,0
2622,Zho,0.0,0.0,0.0,29,2,51,0,0,0,0,0,0,0
2623,Melonni,0.0,0.0,0.0,29,10,51,0,0,0,0,0,0,0
2624,Xandra,0.0,0.0,0.0,29,8,51,0,0,0,0,0,0,0
2625,Hayda,0.0,0.0,0.0,29,9,51,0,0,0,0,0,0,0
2626,Complicate,0.25,0.75,20.0,5,5,2,10,0,0,0,0,0,5
2627,Reaper's Mark,1.0,0.75,15.0,4,4,6,5,0,0,0,0,0,5
2628,Enfeeble,1.0,0.75,5.0,5,4,7,5,0,0,0,0,0,5
2629,Desecrate Enchantments,2.0,0.75,15.0,5,4,7,10,0,0,0,0,0,16
2630,Signet of Lost Souls,0.25,0.75,8.0,7,4,6,0,0,0,0,0,0,5
2631,Insidious Parasite,1.0,0.75,12.0,4,4,7,15,0,0,0,0,0,5
2632,Searing Flames,1.0,0.75,2.0,5,6,10,15,0,0,0,0,0,5
2633,Glowing Gaze,1.0,0.75,8.0,5,6,10,5,0,0,0,0,0,5
2634,Steam,1.0,0.75,8.0,5,6,11,5,0,0,0,0,0,5
2635,Flame Djinn's Haste,0.75,0.75,10.0,6,6,10,10,0,0,0,0,0,0
2636,Liquid Flame,1.0,0.75,15.0,5,6,10,10,0,0,0,0,0,5
2637,Blessed Light,0.75,0.75,3.0,5,3,16,10,0,0,0,0,0,3
2638,Shield of Absorption,1.0,0.75,10.0,6,3,15,5,0,0,0,0,0,3
2639,Smite Condition,1.0,0.75,7.0,5,3,14,5,0,0,0,0,0,3
2640,Crippling Slash,0.0,0.0,0.0,14,1,20,0,0,130,0,128,0,5
2641,Sun and Moon Slash,0.0,0.0,0.0,14,1,20,0,0,200,0,128,0,5
2642,Enraging Charge,0.0,0.0,20.0,3,1,17,5,0,0,0,0,0,0
2643,Tiger Stance,0.0,0.0,20.0,3,1,17,5,0,0,0,0,0,0
2644,Burning Arrow,0.0,0.0,5.0,14,2,25,10,0,0,0,2,0,5
2645,Natural Stride,0.0,0.0,12.0,3,2,24,5,0,0,0,0,0,0
2646,Falling Lotus Strike,0.0,0.0,12.0,14,7,29,5,0,0,2,8,0,5
2647,Anthem of Weariness,1.0,0.75,10.0,27,9,38,5,0,0,0,0,0,0
2648,Pious Fury,0.0,0.0,10.0,3,10,44,5,0,0,0,0,0,0
2649,Pie Induced Ecstasy,0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
2650,Charm Animal,0.0,0.75,0.0,10,0,51,0,0,0,0,0,0,0
2651,Togo,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2652,Turai Ossa,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2653,Gwen,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2654,Saul D'Alessio,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2655,Dragon Empire Rage,1.0,0.75,30.0,6,8,51,15,0,0,0,0,0,0
2656,Call to the Spirit Realm,3.0,0.75,30.0,22,8,34,25,0,0,0,0,0,0
2657,Call of Haste (PvP),0.0,0.75,25.0,15,2,22,10,0,0,0,0,0,0
2658,Hide,1.0,0.75,0.0,26,0,51,0,0,0,0,0,0,0
2659,Feign Death,0.25,1.0,300.0,26,0,51,0,0,0,0,0,0,0
2660,Flee,0.0,0.0,30.0,3,0,51,0,0,0,0,0,0,0
2661,Throw Rock,0.75,0.75,0.0,10,0,51,0,0,0,0,0,0,5
2662,Nightmarish Aura,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2663,Siege Strike,5.0,0.75,10.0,10,0,51,5,0,0,0,0,0,5
2664,Spike Trap,0.0,0.0,2147483647.0,5,0,51,0,0,0,0,0,0,0
2665,Barbed Bomb,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2666,Fire and Brimstone,1.0,0.75,5.0,5,0,51,5,0,0,0,0,0,5
2667,Balm Bomb,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2668,Explosives,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2669,Rations,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2670,"""Form Up and Advance!""",0.0,0.75,15.0,15,0,51,10,0,0,0,0,0,0
2671,"""Advance!""",0.0,0.75,25.0,15,0,51,10,0,0,0,0,0,0
2672,Spectral Agony,1.0,0.75,8.0,4,0,51,5,0,0,0,0,0,5
2673,Stun Bomb,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2674,Banner of the Unseen,1.0,0.75,10.0,11,0,51,15,0,0,0,0,0,0
2675,Signet of the Unseen,1.0,0.75,7.0,7,0,51,0,0,0,0,0,0,5
2676,"""For Elona!""",0.0,0.0,4.0,15,0,51,0,0,80,0,0,0,0
2677,Giant Stomp,0.75,1.25,30.0,10,0,51,5,0,0,0,0,0,0
2678,Whirlwind Attack,0.0,0.0,1.0,14,0,51,0,0,130,0,185,0,5
2679,Junundu Siege,2.0,2.0,8.0,10,0,51,5,0,0,0,0,0,5
2680,Distortion,0.0,0.0,5.0,3,5,1,5,0,0,0,0,0,0
2681,Shared Burden,2.0,0.75,25.0,4,5,1,10,0,0,0,0,0,5
2682,Sum of All Fears,2.0,0.75,10.0,4,5,1,10,0,0,0,0,0,5
2683,Castigation Signet,1.0,0.75,15.0,7,3,14,0,0,0,0,0,0,5
2684,Unnatural Signet,1.0,0.75,10.0,7,5,2,0,0,0,0,0,0,5
2685,Dragon Slash,0.0,0.0,0.0,14,1,20,0,0,240,0,128,0,5
2686,Essence Strike,1.0,0.75,8.0,5,8,34,5,0,0,0,0,0,5
2687,Spirit Burn,1.0,0.75,6.0,5,8,34,5,0,0,0,0,0,5
2688,Spirit Rift,2.0,0.75,5.0,5,8,34,10,0,0,0,0,0,16
2689,Mend Body and Soul,0.75,0.75,3.0,5,8,33,5,0,0,0,0,0,3
2690,Offering of Spirit,0.25,0.75,15.0,5,8,34,5,17,0,0,0,0,0
2691,Disenchantment,5.0,0.75,45.0,22,8,32,25,0,0,0,0,0,0
2692,Fire Dart,0.0,0.0,5.0,10,0,51,0,0,0,0,0,0,0
2693,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2694,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2695,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2696,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2697,n6,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2698,Corrupted Haiju Lagoon Water,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
2699,Journey to the North,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2700,"""Victory or Death!"" NPC",0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2701,Rat Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2702,Ox Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2703,Tiger Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2704,Rabbit Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2705,Dragon Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2706,Snake Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2707,Horse Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2708,Sheep Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2709,Monkey Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2710,Rooster Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2711,Dog Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2712,Party Time!,0.0,0.0,0.0,2,0,51,0,0,0,0,0,0,0
2713,"""Victory Is Ours!""",0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
2714,Dark Soul Explosion,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2715,Chaotic Soul Explosion,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2716,Fiery Soul Explosion,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2717,Rejuvenating Soul Explosion,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2718,Plague Spring,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2719,Unbalancing Soul Explosion,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2720,Shadowy Soul Explosion,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2721,Ethereal Soul Explosion,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2722,Redemption of Purity,0.0,0.0,25.0,5,0,6,5,15,0,0,0,0,5
2723,Purify Energy,0.25,0.75,25.0,5,0,0,5,0,0,0,0,0,0
2724,Purifying Flame,0.5,0.75,25.0,5,0,12,15,0,0,0,0,0,0
2725,Purifying Prayer,0.5,0.25,25.0,5,0,16,5,0,0,0,0,0,3
2726,Strength of Purity,0.0,0.0,25.0,3,0,17,5,0,0,0,0,0,0
2727,Spring of Purity,2.0,0.75,25.0,21,0,23,10,0,0,0,0,0,0
2728,Way of the Pure,0.0,0.0,25.0,3,0,35,5,0,0,0,0,0,0
2729,Purify Soul,1.0,0.75,25.0,5,0,36,10,0,0,0,0,0,0
2730,Aura of Purity,0.0,0.0,25.0,6,0,44,10,0,0,0,0,0,0
2731,Anthem of Purity,1.0,0.75,25.0,27,0,40,10,0,0,0,0,0,0
2732,Falken's Fire Fist,3.0,0.0,0.0,14,0,51,0,0,200,0,185,0,5
2733,Falken Quick,0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
2734,Mind Wrack (PvP),1.0,0.75,7.0,4,5,2,5,0,0,0,0,0,5
2735,Quickening Terrain,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2736,Massive Damage,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2737,Minion Apocalypse,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2738,Combat Costume,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2739,Combat Costume,0.0,0.0,0.0,29,7,51,0,0,0,0,0,0,0
2740,Combat Costume,0.0,0.0,0.0,29,5,51,0,0,0,0,0,0,0
2741,Combat Costume,0.0,0.0,0.0,29,4,51,0,0,0,0,0,0,0
2742,Combat Costume,0.0,0.0,0.0,29,6,51,0,0,0,0,0,0,0
2743,Combat Costume,0.0,0.0,0.0,29,3,51,0,0,0,0,0,0,0
2744,Combat Costume,0.0,0.0,0.0,29,1,51,0,0,0,0,0,0,0
2745,Combat Costume,0.0,0.0,0.0,29,2,51,0,0,0,0,0,0,0
2746,Combat Costume,0.0,0.0,0.0,29,10,51,0,0,0,0,0,0,0
2747,Combat Costume,0.0,0.0,0.0,29,8,51,0,0,0,0,0,0,0
2748,Combat Costume,0.0,0.0,0.0,29,9,51,0,0,0,0,0,0,0
2749,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2750,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2751,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2752,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2753,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2754,Come To,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2755,Jade Brotherhood Bomb,2.0,0.75,8.0,5,0,51,10,100,0,0,0,0,0
2756,Mad King's Fan,0.0,0.0,0.0,4,0,51,0,0,0,0,0,0,0
2757,Candy Corn Infantry,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2758,Candy Corn Strike,0.25,0.75,1.0,7,0,51,0,0,0,0,0,0,5
2759,Rocket-Propelled Gobstopper,1.0,0.75,5.0,5,0,51,0,0,100,0,0,0,16
2760,Rain of Terror,2.0,0.75,30.0,5,0,51,15,0,0,0,0,0,16
2761,Cry of Madness,0.0,0.0,30.0,15,0,51,0,0,75,0,0,0,0
2762,Sugar Infusion,0.25,0.0,12.0,5,0,51,10,0,0,0,0,0,4
2763,Feast of Vengeance,1.0,0.75,8.0,5,0,51,5,0,0,0,0,0,5
2764,Animate Candy Golem,2.0,0.75,15.0,5,0,51,10,0,0,0,0,0,0
2765,Taste of Undeath,0.25,0.75,4.0,5,0,51,10,0,0,0,0,0,4
2766,Scourge of Candy,0.25,0.75,5.0,5,0,51,5,0,0,0,0,0,5
2767,Motivating Insults,0.0,0.0,15.0,15,0,51,5,0,0,0,0,0,0
2768,Mad King Pony Support,0.5,0.75,60.0,5,0,51,10,0,0,0,0,0,5
2769,It's Good to Be King,0.0,0.0,60.0,15,0,51,10,0,0,0,0,0,0
2770,Maddening Laughter,0.0,0.0,12.0,15,0,51,0,0,75,0,0,0,0
2771,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2772,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2773,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2774,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2775,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2776,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2777,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2778,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2779,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2780,Mad King's Influence,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2781,Minion Explosion,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2782,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2783,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2784,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2785,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2786,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2787,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2788,(monster only),0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2789,Summon Candy Golem,2.0,0.75,15.0,5,0,51,10,0,0,0,0,0,0
2790,Well of Madness,1.0,0.75,30.0,5,0,51,10,0,0,0,0,0,0
2791,Acceptable Losses,0.25,0.75,5.0,6,0,51,5,0,0,0,0,0,0
2792,Hidden Talent,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2793,Courier's Haste,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2794,Xinrae's Revenge,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2795,Advanced Snowball,0.5,0.25,0.0,5,0,51,0,0,0,0,0,0,5
2796,Super-mega Snowball,1.0,0.75,0.0,5,0,51,0,0,100,0,0,0,16
2797,Mmm. Slushy!,0.25,0.25,60.0,6,0,51,0,0,0,0,0,0,0
2798,Godly Yuletide,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2799,Snow Flurry,1.0,0.75,10.0,5,0,51,0,0,150,0,0,0,16
2800,Haste of the Gods,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2801,Fury of the Gods,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2802,Portal Sickness,0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
2803,Mind Freeze (PvP),1.0,0.75,5.0,4,6,11,10,0,0,0,0,0,5
2804,Mind Shock (PvP),1.0,0.75,8.0,5,6,8,5,0,0,0,0,0,5
2805,Mist Form (PvP),1.0,0.75,20.0,6,6,11,5,0,0,0,0,0,0
2806,Ward Against Harm (PvP),1.0,0.75,30.0,11,6,11,15,0,0,0,0,0,0
2807,Ride the Lightning (PvP),1.0,0.75,10.0,5,6,8,15,0,0,0,0,0,1
2808,Enraged Smash (PvP),0.0,0.0,10.0,14,1,19,5,0,0,0,16,0,5
2809,Obsidian Flame (PvP),1.5,0.75,5.0,5,6,9,5,0,0,0,0,0,5
2810,Meek Shall Inherit,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2811,Hive Mind,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2812,Blood Pact,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2813,Inverse Ninja Law,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2814,Keep Yourself Alive,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2815,...,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2816,Bounty Hunter,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2817,...,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2818,Parrying Dagger,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2819,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2820,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2821,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2822,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2823,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2824,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2825,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2826,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2827,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2828,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2829,...,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2830,Respawn,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2831,Jinnai's Flame Trap,0.5,0.75,0.0,10,0,51,0,0,0,0,0,0,0
2832,Dastardly Disguise,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2833,Improvised Fire Bomb,0.5,0.75,8.0,5,0,51,0,0,0,0,0,0,16
2834,Improvised Fire Trap,2.0,0.75,8.0,21,0,51,0,0,0,0,0,0,0
2835,Grand Illusion,5.0,0.75,30.0,5,0,51,0,0,0,0,0,0,0
2836,Grand Illusion,5.0,0.75,30.0,5,0,51,0,0,0,0,0,0,0
2837,Mirror Echo,0.0,0.0,30.0,3,0,51,0,0,0,0,0,0,0
2838,Unknown,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2839,Abyssal Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2840,Asura Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2841,Awakened Head Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2842,Spider Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2843,Charr Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2844,Golem Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2845,Hellhound Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2846,Norn Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2847,Ooze Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2848,Rift Warden Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2849,...,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2850,Yeti Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2851,Snowman Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2852,Energy Drain (PvP),1.0,0.75,25.0,5,5,3,5,0,0,0,0,0,5
2853,Energy Tap (PvP),3.0,0.75,25.0,5,5,3,5,0,0,0,0,0,5
2854,PvP,0.0,0.0,0.0,18,0,51,0,0,0,0,0,0,0
2855,Ward Against Melee  (PvP),1.0,0.75,30.0,11,6,9,15,0,0,0,0,0,0
2856,Lightning Orb (PvP),2.0,0.75,5.0,5,6,8,15,0,0,0,0,0,5
2857,Aegis  (PvP),0.25,0.75,30.0,6,3,15,10,0,0,0,0,0,4
2858,"""Watch Yourself!"" (PvP)",0.0,0.0,4.0,15,1,21,0,0,80,0,0,0,0
2859,Enfeeble (PvP),0.25,0.75,10.0,5,4,7,5,0,0,0,0,0,5
2860,Ether Renewal (PvP),1.0,0.75,30.0,6,6,12,10,0,0,0,0,0,0
2861,Penetrating Attack (PvP),1.0,1.0,4.0,14,2,25,10,0,0,0,2,0,5
2862,Shadow Form (PvP),1.0,0.75,60.0,6,7,31,10,0,0,0,0,0,0
2863,Discord (PvP),2.0,0.75,2.0,5,4,5,5,0,0,0,0,0,5
2864,Sundering Attack (PvP),1.0,1.0,4.0,14,2,25,10,0,0,0,2,0,5
2865,Ritual Lord (PvP),0.0,0.75,30.0,16,8,36,10,0,0,0,0,0,0
2866,Flesh of My Flesh (PvP),4.0,0.75,10.0,5,8,33,5,0,0,0,0,0,6
2867,Ancestors' Rage (PvP),1.0,0.75,8.0,10,8,34,5,0,0,0,0,0,3
2868,Splinter Weapon (PvP),1.0,0.75,8.0,25,8,34,5,0,0,0,0,0,3
2869,Assassin's Remedy  (PvP),1.0,0.75,20.0,6,7,35,10,0,0,0,0,0,0
2870,Blinding Surge  (PvP),0.75,0.75,6.0,5,6,8,10,0,0,0,0,0,5
2871,Light of Deliverance (PvP),1.0,0.75,10.0,5,3,13,5,0,0,0,0,0,0
2872,Death Pact Signet (PvP),4.0,0.75,12.0,7,8,33,0,0,0,0,0,0,6
2873,Mystic Sweep (PvP),1.0,0.0,4.0,14,10,41,5,0,0,0,185,0,5
2874,Eremite's Attack (PvP),1.0,0.0,4.0,14,10,41,5,0,0,0,185,0,5
2875,Harrier's Toss (PvP),1.0,1.0,10.0,14,9,37,10,0,0,0,64,0,5
2876,Defensive Anthem (PvP),2.0,0.75,25.0,27,9,40,15,0,0,0,0,0,0
2877,Ballad of Restoration (PvP),1.0,0.75,30.0,27,9,39,10,0,0,0,0,0,0
2878,Song of Restoration (PvP),1.0,0.75,30.0,27,9,39,10,0,0,0,0,0,0
2879,"""Incoming!"" (PvP)",0.0,0.0,25.0,15,9,38,10,0,0,0,0,0,0
2880,"""Never Surrender!"" (PvP)",0.0,0.0,20.0,15,9,38,5,0,0,0,0,0,0
2881,Mirror of Darkness,3.0,0.75,10.0,5,0,51,0,0,0,0,0,0,5
2882,Mantra of Inscriptions (PvP),0.0,0.0,20.0,3,5,3,10,0,0,0,0,0,0
2883,"""For Great Justice!"" (PvP)",0.0,0.0,45.0,15,1,51,5,0,0,0,0,0,0
2884,Mystic Regeneration (PvP),0.25,0.75,12.0,6,10,43,10,0,0,0,0,0,0
2885,Enfeebling Blood (PvP),1.0,0.75,8.0,5,4,7,1,17,0,0,0,0,16
2886,Summoning Sickness,0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
2887,Signet of Judgment (PvP),1.0,0.75,20.0,7,3,14,0,0,0,0,0,0,5
2888,Chilling Victory (PvP),0.0,0.0,1.0,14,10,42,0,0,120,0,32,0,5
2889,Dishearten,0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
2890,Morale,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2891,Unyielding Aura (PvP),3.0,0.75,15.0,6,3,16,5,0,0,0,0,0,6
2892,Spirit Bond (PvP),0.25,0.75,5.0,6,3,15,10,0,0,0,0,0,3
2893,Weapon of Warding (PvP),1.0,0.75,8.0,25,8,33,10,0,0,0,0,0,3
2894,Bamph-Lite,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,1
2895,Smiter's Boon (PvP),0.25,0.75,90.0,6,3,16,25,0,0,0,0,0,0
2896,Battle Fervor,0.0,0.0,0.0,1,0,51,0,0,0,0,0,0,0
2897,Cloak of Faith,0.0,0.0,0.0,1,0,51,0,0,0,0,0,0,0
2898,Dark Aura,0.0,0.0,0.0,1,0,51,0,0,0,0,0,0,0
2899,Chaotic Power,0.0,0.0,0.0,1,0,51,0,0,0,0,0,0,0
2900,Strength of the Oak,0.0,0.0,0.0,1,0,51,0,0,0,0,0,0,0
2901,Sinister Golem Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2902,Reactor Blast,10.0,0.25,10.0,5,0,51,0,0,0,0,0,0,0
2903,Reactor Blast Timer,0.0,0.25,15.0,10,0,51,0,0,0,0,0,0,0
2904,Jade Brotherhood Disguise,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2905,Internal Power Engaged,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2906,Target Acquisition,0.0,0.0,8.0,4,0,51,0,0,0,0,0,0,5
2907,N.O.X. Beam,2.0,0.75,15.0,5,0,51,0,0,0,0,0,0,5
2908,N.O.X. Field Dash,2.0,0.75,15.0,3,0,51,0,0,0,0,0,0,0
2909,N.O.X.ion Buster,10.0,0.75,10.0,5,0,51,0,0,0,0,0,0,5
2910,Countdown,0.0,0.25,15.0,10,0,51,0,0,0,0,0,0,0
2911,Bit Golem Breaker,0.75,0.75,3.0,5,0,51,0,0,0,0,0,0,5
2912,Bit Golem Rectifier,3.0,0.75,30.0,6,0,51,0,0,0,0,0,0,4
2913,Bit Golem Crash,0.0,0.0,10.0,5,0,51,0,0,0,0,0,0,0
2914,Bit Golem Force,1.0,0.75,5.0,5,0,51,0,0,0,0,0,0,0
2915,N.O.X. Rectifier,1.0,0.75,15.0,6,0,51,0,0,0,0,0,0,4
2916,N.O.X. Phantom,2.0,0.75,10.0,4,0,51,0,0,0,0,0,0,5
2917,N.O.X. Thunder,2.0,0.75,5.0,5,0,51,0,0,0,0,0,0,5
2918,N.O.X. Lock On,2.0,0.75,30.0,10,0,51,0,0,0,0,0,0,5
2919,N.O.X. Driver,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2920,N.O.X. Fire,2.0,0.75,10.0,5,0,51,0,0,0,0,0,0,0
2921,N.O.X. Knuckle,0.0,0.75,15.0,5,0,51,0,0,0,0,0,0,5
2922,N.O.X. Divider Drive,2.0,0.75,20.0,5,0,51,0,0,0,0,0,0,5
2923,Yo Ho Ho and a Bottle of Grog,0.0,0.0,0.0,16,0,51,0,0,0,0,0,0,0
